master_id,temp_acc_year,acc_year/id,date_from,assess_year/id,name,wakf_id/id,line_1,line_2,line_3
1846,,__export__.account_fiscalyear_52,11/16/2013,__export__.account_fiscalyear_57,7427,__export__.res_partner_6325,,,
1847,,__export__.account_fiscalyear_53,11/16/2013,__export__.account_fiscalyear_57,7427,__export__.res_partner_6325,,,
1848,,__export__.account_fiscalyear_56,11/16/2013,__export__.account_fiscalyear_57,7427,__export__.res_partner_6325,,,
1849,,__export__.account_fiscalyear_55,7/15/2013,__export__.account_fiscalyear_57,7428,__export__.res_partner_1414,,,
1850,,__export__.account_fiscalyear_56,7/15/2013,__export__.account_fiscalyear_57,7428,__export__.res_partner_1414,,,
1851,,__export__.account_fiscalyear_51,6/6/2013,__export__.account_fiscalyear_57,6478,__export__.res_partner_8454,,,
1852,,__export__.account_fiscalyear_52,6/6/2013,__export__.account_fiscalyear_57,6478,__export__.res_partner_8454,,,
1853,,__export__.account_fiscalyear_53,6/6/2013,__export__.account_fiscalyear_57,6478,__export__.res_partner_8454,,,
1854,,__export__.account_fiscalyear_54,6/6/2013,__export__.account_fiscalyear_57,6478,__export__.res_partner_8454,,,
1855,,__export__.account_fiscalyear_55,6/6/2013,__export__.account_fiscalyear_57,6478,__export__.res_partner_8454,,,
1856,,__export__.account_fiscalyear_56,2/7/2014,__export__.account_fiscalyear_57,6478,__export__.res_partner_8454,,,
1857,,__export__.account_fiscalyear_55,6/15/2013,__export__.account_fiscalyear_57,7433,__export__.res_partner_4757,,,
1858,,__export__.account_fiscalyear_56,6/15/2013,__export__.account_fiscalyear_57,7433,__export__.res_partner_4757,,,
1859,,__export__.account_fiscalyear_55,5/15/2012,__export__.account_fiscalyear_56,7439,__export__.res_partner_2369,,,
1860,,__export__.account_fiscalyear_56,5/22/2013,__export__.account_fiscalyear_57,7439,__export__.res_partner_2369,,,
1861,,__export__.account_fiscalyear_54,6/28/2012,__export__.account_fiscalyear_56,7462,__export__.res_partner_7698,,,
1862,,__export__.account_fiscalyear_55,6/28/2012,__export__.account_fiscalyear_56,7462,__export__.res_partner_7698,,,
1863,,__export__.account_fiscalyear_56,8/30/2013,__export__.account_fiscalyear_57,7462,__export__.res_partner_7698,,,
1864,,__export__.account_fiscalyear_55,6/26/2013,__export__.account_fiscalyear_57,7463,__export__.res_partner_6751,,,
1865,,__export__.account_fiscalyear_56,4/18/2013,__export__.account_fiscalyear_57,7463,__export__.res_partner_6751,,,
1866,,__export__.account_fiscalyear_55,6/7/2012,__export__.account_fiscalyear_56,7466,__export__.res_partner_6731,,,
1867,,__export__.account_fiscalyear_56,4/16/2013,__export__.account_fiscalyear_57,7466,__export__.res_partner_6731,,,
1868,,__export__.account_fiscalyear_55,5/10/2012,__export__.account_fiscalyear_56,6559,__export__.res_partner_7547,,,
1869,,__export__.account_fiscalyear_55,6/15/2012,__export__.account_fiscalyear_56,7477,__export__.res_partner_5195,,,
1870,,__export__.account_fiscalyear_56,5/9/2013,__export__.account_fiscalyear_57,6559,__export__.res_partner_7547,,,
1871,,__export__.account_fiscalyear_56,12/9/2013,__export__.account_fiscalyear_57,7477,__export__.res_partner_5195,,,
1872,,__export__.account_fiscalyear_50,5/23/2012,__export__.account_fiscalyear_56,6560,__export__.res_partner_4348,,,
1873,,__export__.account_fiscalyear_51,5/23/2012,__export__.account_fiscalyear_56,6560,__export__.res_partner_4348,,,
1874,,__export__.account_fiscalyear_52,5/23/2012,__export__.account_fiscalyear_56,6560,__export__.res_partner_4348,,,
1875,,__export__.account_fiscalyear_53,5/23/2012,__export__.account_fiscalyear_56,6560,__export__.res_partner_4348,,,
1876,,__export__.account_fiscalyear_55,5/23/2012,__export__.account_fiscalyear_56,6560,__export__.res_partner_4348,,,
1877,,__export__.account_fiscalyear_56,5/22/2013,__export__.account_fiscalyear_57,6560,__export__.res_partner_4348,,,
1878,,__export__.account_fiscalyear_50,6/18/2007,__export__.account_fiscalyear_51,7481,__export__.res_partner_3602,,,
1879,,__export__.account_fiscalyear_53,12/9/2010,__export__.account_fiscalyear_54,7481,__export__.res_partner_3602,,,
1880,,__export__.account_fiscalyear_54,3/13/2012,__export__.account_fiscalyear_55,7481,__export__.res_partner_3602,,,
1881,,__export__.account_fiscalyear_55,3/11/2013,__export__.account_fiscalyear_56,7481,__export__.res_partner_3602,,,
1882,,__export__.account_fiscalyear_56,12/4/2013,__export__.account_fiscalyear_57,7481,__export__.res_partner_3602,,,
1883,,__export__.account_fiscalyear_55,4/30/2012,__export__.account_fiscalyear_56,6562,__export__.res_partner_88,,,
1884,,__export__.account_fiscalyear_56,11/12/2013,__export__.account_fiscalyear_57,6562,__export__.res_partner_88,,,
1885,,__export__.account_fiscalyear_55,5/31/2012,__export__.account_fiscalyear_56,7487,__export__.res_partner_1956,,,
1886,,__export__.account_fiscalyear_56,4/24/2013,__export__.account_fiscalyear_57,7487,__export__.res_partner_1956,,,
1887,,__export__.account_fiscalyear_56,12/31/2013,__export__.account_fiscalyear_57,7490,__export__.res_partner_5275,,,
1888,,__export__.account_fiscalyear_55,6/1/2012,__export__.account_fiscalyear_56,7493,__export__.res_partner_1143,,,
1889,,__export__.account_fiscalyear_53,1/14/2011,__export__.account_fiscalyear_54,7498,__export__.res_partner_3083,,,
1890,,__export__.account_fiscalyear_54,10/24/2013,__export__.account_fiscalyear_57,7498,__export__.res_partner_3083,,,
1891,,__export__.account_fiscalyear_55,10/11/2013,__export__.account_fiscalyear_57,7498,__export__.res_partner_3083,,,
1892,,__export__.account_fiscalyear_56,10/24/2013,__export__.account_fiscalyear_57,7498,__export__.res_partner_3083,,,
1893,,__export__.account_fiscalyear_55,9/18/2012,__export__.account_fiscalyear_56,6597,__export__.res_partner_1550,,,
1894,,__export__.account_fiscalyear_55,5/24/2013,__export__.account_fiscalyear_57,6598,__export__.res_partner_2903,,,
1895,,__export__.account_fiscalyear_56,11/11/2013,__export__.account_fiscalyear_57,6598,__export__.res_partner_2903,,,
1896,,__export__.account_fiscalyear_55,6/13/2012,__export__.account_fiscalyear_56,7501,__export__.res_partner_3353,,,
1897,,__export__.account_fiscalyear_56,6/13/2013,__export__.account_fiscalyear_57,7501,__export__.res_partner_3353,,,
1898,,__export__.account_fiscalyear_54,5/3/2011,__export__.account_fiscalyear_55,7502,__export__.res_partner_1108,,,
1899,,__export__.account_fiscalyear_55,5/31/2012,__export__.account_fiscalyear_56,7502,__export__.res_partner_1108,,,
1900,,__export__.account_fiscalyear_56,4/19/2013,__export__.account_fiscalyear_57,7502,__export__.res_partner_1108,,,
1901,,__export__.account_fiscalyear_56,5/8/2013,__export__.account_fiscalyear_57,7514,__export__.res_partner_8136,,,
1902,,__export__.account_fiscalyear_55,6/23/2012,__export__.account_fiscalyear_56,7521,__export__.res_partner_6517,,,
1903,,__export__.account_fiscalyear_56,5/24/2013,__export__.account_fiscalyear_57,7521,__export__.res_partner_6517,,,
1904,,__export__.account_fiscalyear_55,9/9/2013,__export__.account_fiscalyear_57,7522,__export__.res_partner_843,,,
1905,,__export__.account_fiscalyear_56,9/9/2013,__export__.account_fiscalyear_57,7522,__export__.res_partner_843,,,
1906,,__export__.account_fiscalyear_55,6/12/2012,__export__.account_fiscalyear_56,7524,__export__.res_partner_1008,,,
1907,,__export__.account_fiscalyear_56,11/6/2013,__export__.account_fiscalyear_57,7524,__export__.res_partner_1008,,,
1908,,__export__.account_fiscalyear_431,1/2/1999,__export__.account_fiscalyear_42,6695,__export__.res_partner_2370,,,
1909,,__export__.account_fiscalyear_40,1/2/1999,__export__.account_fiscalyear_42,6695,__export__.res_partner_2370,,,
1910,,__export__.account_fiscalyear_55,3/6/2013,__export__.account_fiscalyear_56,7525,__export__.res_partner_1679,,,
1911,,__export__.account_fiscalyear_41,1/2/1999,__export__.account_fiscalyear_42,6695,__export__.res_partner_2370,,,
1912,,__export__.account_fiscalyear_56,6/13/2013,__export__.account_fiscalyear_57,7525,__export__.res_partner_1679,,,
1913,,__export__.account_fiscalyear_55,7/22/2013,__export__.account_fiscalyear_57,7526,__export__.res_partner_889,,,
1914,,__export__.account_fiscalyear_56,7/22/2013,__export__.account_fiscalyear_57,7526,__export__.res_partner_889,,,
1915,,__export__.account_fiscalyear_55,6/25/2013,__export__.account_fiscalyear_57,7530,__export__.res_partner_7516,,,
1916,,__export__.account_fiscalyear_56,6/20/2013,__export__.account_fiscalyear_57,7530,__export__.res_partner_7516,,,
1917,,__export__.account_fiscalyear_54,12/24/2011,__export__.account_fiscalyear_55,6695,__export__.res_partner_2370,,,
1918,,__export__.account_fiscalyear_55,5/31/2012,__export__.account_fiscalyear_56,7534,__export__.res_partner_310,,,
1919,,__export__.account_fiscalyear_56,6/20/2013,__export__.account_fiscalyear_57,7534,__export__.res_partner_310,,,
1920,,__export__.account_fiscalyear_55,9/13/2013,__export__.account_fiscalyear_57,6680,__export__.res_partner_5126,,,
1921,,__export__.account_fiscalyear_56,9/13/2013,__export__.account_fiscalyear_57,6680,__export__.res_partner_5126,,,
1922,,__export__.account_fiscalyear_54,4/18/2012,__export__.account_fiscalyear_56,6698,__export__.res_partner_2480,,,
1923,,__export__.account_fiscalyear_55,9/22/2012,__export__.account_fiscalyear_56,6702,__export__.res_partner_7709,,,
1924,,__export__.account_fiscalyear_56,9/26/2013,__export__.account_fiscalyear_57,6702,__export__.res_partner_7709,,,
1925,,__export__.account_fiscalyear_55,10/8/2012,__export__.account_fiscalyear_56,6704,__export__.res_partner_3894,,,
1926,,__export__.account_fiscalyear_56,9/24/2013,__export__.account_fiscalyear_57,6704,__export__.res_partner_3894,,,
1927,,__export__.account_fiscalyear_431,1/2/1999,__export__.account_fiscalyear_42,6711,__export__.res_partner_6584,,,
1928,,__export__.account_fiscalyear_56,1/18/2014,__export__.account_fiscalyear_57,6711,__export__.res_partner_6584,,,
1929,,__export__.account_fiscalyear_55,6/14/2012,__export__.account_fiscalyear_56,6769,__export__.res_partner_5457,,,
1930,,__export__.account_fiscalyear_56,5/29/2013,__export__.account_fiscalyear_57,6769,__export__.res_partner_5457,,,
1931,,__export__.account_fiscalyear_55,7/2/2012,__export__.account_fiscalyear_56,7574,__export__.res_partner_8463,,,
1932,,__export__.account_fiscalyear_42,1/19/2002,__export__.account_fiscalyear_45,6804,__export__.res_partner_4622,,,
1933,,__export__.account_fiscalyear_43,1/19/2002,__export__.account_fiscalyear_45,6804,__export__.res_partner_4622,,,
1934,,__export__.account_fiscalyear_44,1/19/2002,__export__.account_fiscalyear_45,6804,__export__.res_partner_4622,,,
1935,,__export__.account_fiscalyear_55,6/13/2012,__export__.account_fiscalyear_56,7583,__export__.res_partner_5653,,,
1936,,__export__.account_fiscalyear_56,6/27/2013,__export__.account_fiscalyear_57,7583,__export__.res_partner_5653,,,
1937,,__export__.account_fiscalyear_55,6/10/2013,__export__.account_fiscalyear_57,7598,__export__.res_partner_3345,,,
1938,,__export__.account_fiscalyear_56,6/10/2013,__export__.account_fiscalyear_57,7598,__export__.res_partner_3345,,,
1939,,__export__.account_fiscalyear_55,5/31/2013,__export__.account_fiscalyear_57,7010,__export__.res_partner_1864,,,
1940,,__export__.account_fiscalyear_56,5/31/2013,__export__.account_fiscalyear_57,7010,__export__.res_partner_1864,,,
1941,,__export__.account_fiscalyear_55,5/2/2013,__export__.account_fiscalyear_57,6814,__export__.res_partner_7079,,,
1942,,__export__.account_fiscalyear_56,5/2/2013,__export__.account_fiscalyear_57,6814,__export__.res_partner_7079,,,
1943,,__export__.account_fiscalyear_55,5/18/2013,__export__.account_fiscalyear_57,6819,__export__.res_partner_545,,,
1944,,__export__.account_fiscalyear_56,6/18/2013,__export__.account_fiscalyear_57,6819,__export__.res_partner_545,,,
1945,,__export__.account_fiscalyear_54,3/16/2012,__export__.account_fiscalyear_55,6860,__export__.res_partner_2625,,,
1946,,__export__.account_fiscalyear_55,5/31/2012,__export__.account_fiscalyear_56,7601,__export__.res_partner_2592,,,
1947,,__export__.account_fiscalyear_56,4/20/2013,__export__.account_fiscalyear_57,7601,__export__.res_partner_2592,,,
1948,,__export__.account_fiscalyear_55,10/4/2012,__export__.account_fiscalyear_56,7611,__export__.res_partner_5188,,,
1949,,__export__.account_fiscalyear_56,3/19/2014,__export__.account_fiscalyear_57,7611,__export__.res_partner_5188,,,
1950,,__export__.account_fiscalyear_54,5/28/2013,__export__.account_fiscalyear_57,6872,__export__.res_partner_5345,,,
1951,,__export__.account_fiscalyear_56,10/19/2013,__export__.account_fiscalyear_57,6872,__export__.res_partner_5345,,,
1952,,__export__.account_fiscalyear_55,11/6/2012,__export__.account_fiscalyear_56,7617,__export__.res_partner_3448,,,
1953,,__export__.account_fiscalyear_55,9/25/2013,__export__.account_fiscalyear_57,6923,__export__.res_partner_7012,,,
1954,,__export__.account_fiscalyear_56,9/25/2013,__export__.account_fiscalyear_57,6923,__export__.res_partner_7012,,,
1955,,__export__.account_fiscalyear_54,6/7/2011,__export__.account_fiscalyear_55,7632,__export__.res_partner_8401,,,
1956,,__export__.account_fiscalyear_55,11/30/2012,__export__.account_fiscalyear_56,7632,__export__.res_partner_8401,,,
1957,,__export__.account_fiscalyear_56,3/4/2014,__export__.account_fiscalyear_57,7632,__export__.res_partner_8401,,,
1958,,__export__.account_fiscalyear_54,6/21/2012,__export__.account_fiscalyear_56,6937,__export__.res_partner_4378,,,
1959,,__export__.account_fiscalyear_55,6/21/2012,__export__.account_fiscalyear_56,6937,__export__.res_partner_4378,,,
1960,,__export__.account_fiscalyear_56,6/24/2013,__export__.account_fiscalyear_57,6937,__export__.res_partner_4378,,,
1961,,__export__.account_fiscalyear_55,6/6/2012,__export__.account_fiscalyear_56,7633,__export__.res_partner_7594,,,
1962,,__export__.account_fiscalyear_56,5/9/2013,__export__.account_fiscalyear_57,7633,__export__.res_partner_7594,,,
1963,,__export__.account_fiscalyear_55,8/9/2012,__export__.account_fiscalyear_56,6981,__export__.res_partner_4827,,,
1964,,__export__.account_fiscalyear_56,10/24/2013,__export__.account_fiscalyear_57,6981,__export__.res_partner_4827,,,
1965,,__export__.account_fiscalyear_55,6/12/2012,__export__.account_fiscalyear_56,7650,__export__.res_partner_1228,,,
1966,,__export__.account_fiscalyear_56,12/11/2013,__export__.account_fiscalyear_57,7650,__export__.res_partner_1228,,,
1967,,__export__.account_fiscalyear_49,1/30/2008,__export__.account_fiscalyear_51,7664,__export__.res_partner_2449,,,
1968,,__export__.account_fiscalyear_50,1/30/2008,__export__.account_fiscalyear_51,7664,__export__.res_partner_2449,,,
1969,,__export__.account_fiscalyear_51,1/8/2010,__export__.account_fiscalyear_53,7664,__export__.res_partner_2449,,,
1970,,__export__.account_fiscalyear_56,2/13/2014,__export__.account_fiscalyear_57,7664,__export__.res_partner_2449,,,
1971,,__export__.account_fiscalyear_54,3/14/2012,__export__.account_fiscalyear_55,7708,__export__.res_partner_69,,,
1972,,__export__.account_fiscalyear_55,11/15/2012,__export__.account_fiscalyear_56,7708,__export__.res_partner_69,,,
1973,,__export__.account_fiscalyear_56,11/15/2013,__export__.account_fiscalyear_57,7708,__export__.res_partner_69,,,
1974,,__export__.account_fiscalyear_56,10/22/2013,__export__.account_fiscalyear_57,7069,__export__.res_partner_900,,,
1975,,__export__.account_fiscalyear_55,9/28/2012,__export__.account_fiscalyear_56,7711,__export__.res_partner_4911,,,
1976,,__export__.account_fiscalyear_56,5/30/2013,__export__.account_fiscalyear_57,7711,__export__.res_partner_4911,,,
1977,,__export__.account_fiscalyear_55,6/12/2012,__export__.account_fiscalyear_56,7723,__export__.res_partner_3069,,,
1978,,__export__.account_fiscalyear_56,3/24/2014,__export__.account_fiscalyear_57,7723,__export__.res_partner_3069,,,
1979,,__export__.account_fiscalyear_54,8/21/2012,__export__.account_fiscalyear_56,7724,__export__.res_partner_7472,,,
1980,,__export__.account_fiscalyear_55,6/9/2013,__export__.account_fiscalyear_57,7724,__export__.res_partner_7472,,,
1981,,__export__.account_fiscalyear_55,5/9/2013,__export__.account_fiscalyear_57,7194,__export__.res_partner_2810,,,
1982,,__export__.account_fiscalyear_56,9/26/2013,__export__.account_fiscalyear_57,7194,__export__.res_partner_2810,,,
1983,,__export__.account_fiscalyear_53,9/27/2013,__export__.account_fiscalyear_57,7747,__export__.res_partner_2689,,,
1984,,__export__.account_fiscalyear_54,9/27/2013,__export__.account_fiscalyear_57,7747,__export__.res_partner_2689,,,
1985,,__export__.account_fiscalyear_55,9/27/2013,__export__.account_fiscalyear_57,7747,__export__.res_partner_2689,,,
1986,,__export__.account_fiscalyear_56,9/27/2013,__export__.account_fiscalyear_57,7747,__export__.res_partner_2689,,,
1987,,__export__.account_fiscalyear_55,6/12/2012,__export__.account_fiscalyear_56,7758,__export__.res_partner_7065,,,
1988,,__export__.account_fiscalyear_56,7/20/2013,__export__.account_fiscalyear_57,7758,__export__.res_partner_7065,,,
